Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	innate immune response in mucosa (GO:0002227)	2/21	5.742193e-05	6.343302e-03	0	0	2.335673e+02	2.280804e+03	DEFA6;DEFA5
GO_Biological_Process_2021	mucosal immune response (GO:0002385)	2/28	1.031431e-04	6.343302e-03	0	0	1.706239e+02	1.566224e+03	DEFA6;DEFA5
GO_Biological_Process_2021	hexose metabolic process (GO:0019318)	2/41	2.228799e-04	7.364149e-03	0	0	1.136752e+02	9.558809e+02	PCK1;KHK
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	2/44	2.568962e-04	7.364149e-03	0	0	1.055397e+02	8.724795e+02	DEFA6;DEFA5
GO_Biological_Process_2021	response to glucose (GO:0009749)	2/49	3.188769e-04	7.364149e-03	0	0	9.428842e+01	7.590883e+02	PCK1;KHK
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	2/52	3.592268e-04	7.364149e-03	0	0	8.861778e+01	7.028769e+02	PCK1;KHK
GO_Biological_Process_2021	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/64	5.441933e-04	9.562253e-03	0	0	7.142294e+01	5.368295e+02	DEFA6;DEFA5
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	2/70	6.507264e-04	9.668932e-03	0	0	6.510131e+01	4.776757e+02	DEFA6;DEFA5
GO_Biological_Process_2021	defense response to Gram-negative bacterium (GO:0050829)	2/73	7.074828e-04	9.668932e-03	0	0	6.234116e+01	4.522101e+02	DEFA6;DEFA5
GO_Biological_Process_2021	response to insulin (GO:0032868)	2/84	9.353739e-04	1.150510e-02	0	0	5.394851e+01	3.762673e+02	PCK1;KHK
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	2/115	1.742579e-03	1.762550e-02	0	0	3.908751e+01	2.482991e+02	DEFA6;DEFA5
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	2/120	1.895250e-03	1.762550e-02	0	0	3.742185e+01	2.345753e+02	DEFA6;DEFA5
