Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	protein targeting to lysosome (GO:0006622)	3/20	4.295480e-05	3.625385e-02	0	0	5.324599e+01	5.354077e+02	ZFYVE16;NEDD4;LAMP2
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	5/130	8.649723e-05	3.650183e-02	0	0	1.237875e+01	1.158081e+02	SREBF1;RXRA;PSMD4;PSMD13;OAZ1
GO_Biological_Process_2021	iron import into cell (GO:0033212)	2/7	2.435967e-04	6.853187e-02	0	0	1.189612e+02	9.897567e+02	CYBRD1;SLC39A14
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	3/46	5.364226e-04	1.022496e-01	0	0	2.102326e+01	1.583175e+02	TRIM28;NEDD4;CHP2
GO_Biological_Process_2021	proteasome assembly (GO:0043248)	2/11	6.323238e-04	1.022496e-01	0	0	6.607629e+01	4.867251e+02	PSMD4;PSMD13
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	3/51	7.268929e-04	1.022496e-01	0	0	1.882860e+01	1.360692e+02	PSMD4;PSMD13;OAZ1
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	3/54	8.594069e-04	1.036199e-01	0	0	1.771836e+01	1.250787e+02	PSMD4;PSMD13;OAZ1
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	3/64	1.408487e-03	1.358288e-01	0	0	1.480626e+01	9.720664e+01	PSMD4;PSMD13;OAZ1
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	3/68	1.677637e-03	1.358288e-01	0	0	1.389231e+01	8.877697e+01	HLA-DRB5;OAS1;IFNGR2
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	3/71	1.899217e-03	1.358288e-01	0	0	1.327741e+01	8.320039e+01	CDC42;RXRA;MT1G
GO_Biological_Process_2021	actin filament capping (GO:0051693)	2/19	1.931216e-03	1.358288e-01	0	0	3.496752e+01	2.185332e+02	SCIN;CAPZA1
GO_Biological_Process_2021	barbed-end actin filament capping (GO:0051016)	2/19	1.931216e-03	1.358288e-01	0	0	3.496752e+01	2.185332e+02	SCIN;CAPZA1
GO_Biological_Process_2021	cellular response to UV (GO:0034644)	3/77	2.395169e-03	1.369014e-01	0	0	1.219717e+01	7.360143e+01	MME;NEDD4;BAK1
GO_Biological_Process_2021	cell projection assembly (GO:0030031)	2/22	2.591474e-03	1.369014e-01	0	0	2.971791e+01	1.769859e+02	CDC42;SCIN
GO_Biological_Process_2021	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	3/85	3.171199e-03	1.369014e-01	0	0	1.100277e+01	6.330605e+01	CDC42;PSMD4;PSMD13
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	3/88	3.497467e-03	1.369014e-01	0	0	1.061283e+01	6.002318e+01	CDC42;PSMD4;PSMD13
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	3/91	3.843568e-03	1.369014e-01	0	0	1.024948e+01	5.700101e+01	RXRA;SCIN;BAK1
GO_Biological_Process_2021	dendritic spine organization (GO:0097061)	2/27	3.894157e-03	1.369014e-01	0	0	2.376836e+01	1.318735e+02	CDC42;INSR
GO_Biological_Process_2021	positive regulation of muscle cell differentiation (GO:0051149)	2/27	3.894157e-03	1.369014e-01	0	0	2.376836e+01	1.318735e+02	CDC42;BNIP2
GO_Biological_Process_2021	bile acid and bile salt transport (GO:0015721)	2/28	4.184400e-03	1.369014e-01	0	0	2.285304e+01	1.251522e+02	RXRA;SLCO2B1
GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)	2/28	4.184400e-03	1.369014e-01	0	0	2.285304e+01	1.251522e+02	MT1G;SLC39A14
GO_Biological_Process_2021	positive regulation of protein import into nucleus (GO:0042307)	2/28	4.184400e-03	1.369014e-01	0	0	2.285304e+01	1.251522e+02	TRIM28;CHP2
GO_Biological_Process_2021	protein localization to Golgi apparatus (GO:0034067)	2/28	4.184400e-03	1.369014e-01	0	0	2.285304e+01	1.251522e+02	GAK;CSNK1D
GO_Biological_Process_2021	protein localization to lysosome (GO:0061462)	2/28	4.184400e-03	1.369014e-01	0	0	2.285304e+01	1.251522e+02	ZFYVE16;NEDD4
GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)	3/96	4.465451e-03	1.369014e-01	0	0	9.695992e+00	5.246875e+01	CYBRD1;MT1G;SLC39A14
GO_Biological_Process_2021	transition metal ion homeostasis (GO:0055076)	2/29	4.484382e-03	1.369014e-01	0	0	2.200553e+01	1.189873e+02	CYBRD1;SLC39A14
GO_Biological_Process_2021	cell projection organization (GO:0030030)	2/30	4.794036e-03	1.369014e-01	0	0	2.121855e+01	1.133152e+02	CDC42;SCIN
GO_Biological_Process_2021	positive regulation of protein import (GO:1904591)	2/30	4.794036e-03	1.369014e-01	0	0	2.121855e+01	1.133152e+02	TRIM28;CHP2
GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)	2/30	4.794036e-03	1.369014e-01	0	0	2.121855e+01	1.133152e+02	MT1G;SLC39A14
