Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	retina homeostasis (GO:0001895)	5/36	2.750089e-09	9.790316e-07	0	0	1.190980e+02	2.347615e+03	PIGR;B2M;ACTB;ACTG1;JCHAIN
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	3/44	4.712394e-05	6.143213e-03	0	0	5.027839e+01	5.009100e+02	DEFA5;HLA-A;JCHAIN
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	2/8	6.902486e-05	6.143213e-03	0	0	2.218000e+02	2.125076e+03	HLA-A;B2M
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	2/8	6.902486e-05	6.143213e-03	0	0	2.218000e+02	2.125076e+03	HLA-A;B2M
GO_Biological_Process_2021	chylomicron assembly (GO:0034378)	2/10	1.107116e-04	7.882668e-03	0	0	1.663333e+02	1.515061e+03	P4HB;APOB
GO_Biological_Process_2021	very-low-density lipoprotein particle assembly (GO:0034379)	2/12	1.620532e-04	8.241562e-03	0	0	1.330533e+02	1.161234e+03	P4HB;APOB
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	2/12	1.620532e-04	8.241562e-03	0	0	1.330533e+02	1.161234e+03	ACTB;ACTG1
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	2/14	2.229913e-04	9.923111e-03	0	0	1.108667e+02	9.322088e+02	HLA-A;B2M
GO_Biological_Process_2021	protein localization to cell-cell junction (GO:0150105)	2/15	2.570408e-04	1.016739e-02	0	0	1.023333e+02	8.459155e+02	ACTB;ACTG1
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	2/19	4.169409e-04	1.484310e-02	0	0	7.823922e+01	6.089019e+02	HLA-A;B2M
