Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of endothelial cell development (GO:1901550)	5/9	3.798478e-06	6.599735e-03	0	0	3.797881e+01	4.740101e+02	IKBKB;PPP1R12A;ROCK1;ROCK2;TNFRSF1A
GO_Biological_Process_2021	negative regulation of translation (GO:0017148)	13/90	5.778155e-06	6.599735e-03	0	0	5.175252e+00	6.242092e+01	DDX6;ROCK1;CELF1;ROCK2;FMR1;YBX1;PUM1;ILF3;NCL;DHX36;EIF4EBP2;EIF3E;IGF2BP2
GO_Biological_Process_2021	regulation of amyloid-beta clearance (GO:1900221)	6/16	6.500067e-06	6.599735e-03	0	0	1.825283e+01	2.180063e+02	LRP1;ROCK1;IFNGR1;CYP51A1;ABCA7;APOE
GO_Biological_Process_2021	termination of RNA polymerase II transcription (GO:0006369)	8/34	9.356530e-06	7.124998e-03	0	0	9.382189e+00	1.086405e+02	SETX;CPSF7;PABPN1;PCF11;NCBP2;PAPOLA;SNRPD3;WDR33
GO_Biological_Process_2021	regulation of amyloid precursor protein catabolic process (GO:1902991)	5/12	2.203171e-05	1.297531e-02	0	0	2.169881e+01	2.326770e+02	ROCK1;ROCK2;FLOT2;ABCA7;APOE
GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)	15/136	3.211690e-05	1.297531e-02	0	0	3.803432e+00	3.935080e+01	FYB1;ROCK1;CD81;ROCK2;TNFRSF1A;IKBKB;GAK;CACNB2;PDZD3;RAB40C;CDH1;BSG;FLOT2;FLNA;TNIK
GO_Biological_Process_2021	regulation of myosin-light-chain-phosphatase activity (GO:0035507)	4/7	3.407828e-05	1.297531e-02	0	0	4.044932e+01	4.160961e+02	IKBKB;PPP1R12A;ROCK1;ROCK2
GO_Biological_Process_2021	positive regulation of amyloid-beta clearance (GO:1900223)	4/7	3.407828e-05	1.297531e-02	0	0	4.044932e+01	4.160961e+02	LRP1;ROCK1;ABCA7;APOE
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	15/140	4.515136e-05	1.528123e-02	0	0	3.680957e+00	3.682978e+01	FYB1;ROCK1;CD81;ROCK2;TNFRSF1A;IKBKB;GAK;CACNB2;PDZD3;RAB40C;CDH1;BSG;FLOT2;FLNA;TNIK
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	18/195	6.047769e-05	1.842150e-02	0	0	3.125978e+00	3.036336e+01	FYB1;ROCK1;CD81;ROCK2;TM9SF4;RAB11B;TNFRSF1A;IKBKB;GAK;TM9SF2;CACNB2;PDZD3;RAB40C;CDH1;BSG;FLNA;FLOT2;TNIK
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	56/1025	7.360118e-05	2.038083e-02	0	0	1.813530e+00	1.725909e+01	APP;PIGT;DYRK2;UBE2D2;FBXO22;DCAF7;IKBKB;PPP1CB;STK11;JAK3;FBXO7;PPP1R12A;WSB2;RIPK3;PRKCB;APLP2;TYK2;PARP9;PDIA6;NRBP1;RBX1;ILF3;CTDSP1;DAD1;BMP2K;TNIK;ROCK1;ROCK2;RAB1B;RPN1;ASB13;PPP2CA;NUAK2;PGGT1B;PTK2B;CSK;APOE;DCAF11;PAK2;LAMB2;INSR;ABCA7;CDC42BPB;PARP14;PSMB8;RAB11B;CUL4A;BCKDK;COL3A1;PSMC6;PTPRC;TAOK1;CDK3;PKN2;CDK13;BAP1
GO_Biological_Process_2021	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	9/58	8.932884e-05	2.267464e-02	0	0	5.602766e+00	5.223563e+01	IKBKB;TRADD;GSTP1;CARD8;SPPL2A;MADD;LAPTM5;BIRC2;TNFRSF1A
GO_Biological_Process_2021	phosphorylation (GO:0016310)	28/400	1.039506e-04	2.375609e-02	0	0	2.327449e+00	2.134642e+01	APP;PANK3;DYRK2;ROCK1;ROCK2;IKBKB;STK11;NUAK2;PTK2B;CSK;JAK3;PAK2;PRKCB;INSR;STAT3;CDC42BPB;TYK2;DGKZ;NRBP1;BCKDK;ILF3;TAOK1;CDK3;BMP2K;PI4KA;PKN2;TNIK;CDK13
GO_Biological_Process_2021	regulation of establishment of cell polarity (GO:2000114)	5/16	1.091875e-04	2.375609e-02	0	0	1.380548e+01	1.259397e+02	ROCK1;ROCK2;RUFY3;KRIT1;PTK2B
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	19/224	1.188747e-04	2.413948e-02	0	0	2.849368e+00	2.575099e+01	PRKCB;GSTP1;CARD8;TRADD;SECTM1;TNFRSF10B;TNFRSF1A;BST2;IKBKB;AKAP13;TNIP1;DHX36;TRAF5;PLCG2;FLNA;TRIM22;CC2D1A;BIRC2;BRD4
