Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	mRNA processing (GO:0006397)	71/300	2.168819e-11	9.889813e-08	0	0	2.728693e+00	6.700101e+01	TCERG1;CCNH;DDX42;HNRNPR;CWC25;CASC3;YBX1;PQBP1;EFTUD2;RBM4;SART3;PCF11;MAGOH;DHX16;SNRPD3;PRKACA;CMTR1;CTNNBL1;RBM17;AQR;NCBP2;PRPF40A;ZCRB1;PLRG1;WBP11;CDC40;THOC7;PSPC1;SARNP;PRPF3;FRG1;SNRPE;GEMIN7;SNRPF;DNAJC8;SNRNP200;SLU7;SNRPA;SRSF8;SNRPB;RBM22;SF3B4;SF3B2;DHX8;RNMT;POLDIP3;SRRT;DDX23;SRSF1;U2AF1L4;RNF113A;TRA2B;POLR2F;SRSF11;SF3A3;SF3A1;CPSF7;CPSF2;CWC15;RPRD2;LSM3;U2SURP;NUDT21;XAB2;LSM8;LSM7;CWF19L1;RNPS1;PRPF31;PPIL3;SUGP1
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	62/251	6.128432e-11	1.397282e-07	0	0	2.880728e+00	6.774176e+01	DDX42;HNRNPR;CWC25;CASC3;YBX1;PQBP1;EFTUD2;RBM4;SART3;PCF11;MAGOH;DHX16;SNRPD3;CTNNBL1;RBM17;AQR;NCBP2;PRPF40A;ZCRB1;PLRG1;WBP11;CDC40;PSPC1;PRPF3;FRG1;SNRPE;GEMIN7;SNRPF;DNAJC8;SNRNP200;SLU7;SNRPA;SRSF8;SNRPB;RBM22;SF3B4;SF3B2;DHX8;SRRT;DDX23;SRSF1;U2AF1L4;RNF113A;TRA2B;POLR2F;SRSF11;SF3A3;SF3A1;CPSF7;CPSF2;CWC15;LSM3;U2SURP;NUDT21;XAB2;LSM8;LSM7;CWF19L1;RNPS1;PRPF31;PPIL3;SUGP1
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	64/274	3.743701e-10	5.690425e-07	0	0	2.675770e+00	5.807967e+01	DDX42;HNRNPR;CWC25;CASC3;YBX1;PQBP1;EFTUD2;RBM4;SART3;PCF11;MAGOH;DHX16;SNRPD3;CTNNBL1;RBM17;AQR;NCBP2;PRPF40A;ZCRB1;PLRG1;WBP11;CDC40;PSPC1;CLNS1A;PRPF3;FRG1;SNRPE;GEMIN7;SNRPF;DNAJC8;SNRNP200;SLU7;SNRPA;SRSF8;SNRPB;RBM22;SF3B4;SF3B2;DHX8;SRRT;DDX23;SRSF1;U2AF1L4;RNF113A;TRA2B;POLR2F;SRSF11;SF3A3;SF3A1;CPSF7;CPSF2;CWC15;LSM3;U2SURP;NUDT21;XAB2;LSM8;LSM7;CWF19L1;RNPS1;PRPF31;CDK13;PPIL3;SUGP1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	42/148	8.500790e-10	9.690901e-07	0	0	3.461491e+00	7.229564e+01	GSK3B;USP36;HDAC3;ICE1;SAR1A;PIK3R2;PIK3R1;MIEF1;OAZ2;NPEPPS;PCM1;CASP8;PPP3CC;AKT2;UBR5;TP53BP2;VPS11;ARIH2;DMAP1;EMD;HRAS;YWHAG;YWHAH;SH3GLB1;BCAS3;FZD5;CSNK2A2;PRKCD;HPS4;HUWE1;ATG13;MAVS;TFDP1;TFDP2;NMT1;HCLS1;ANP32B;SAE1;BAP1;VAMP2;RAN;RBM22
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	186/1183	3.655167e-09	3.333512e-06	0	0	1.665943e+00	3.236449e+01	ZNF451;TCERG1;CCNK;CRTC2;CCNT2;CRTC3;GABPB2;CCNT1;ICE1;ICE2;FHOD1;SCX;GPATCH3;ETS1;HOXA10;TBK1;ZMIZ1;CREB3L2;ZXDC;POGZ;AKT1;EPC1;KAT7;PITX2;ATXN7L3;SOX4;SMARCC1;PCID2;SLC30A9;SUPT16H;MEF2B;DYRK1B;MED4;ILF2;HCFC1;KAT6A;HOXB3;UBE2V1;MZF1;HOXB7;ZFPM1;GLYR1;ZNF395;ENY2;AKNA;CTBP2;EPAS1;TNKS;PRDM15;PIK3R2;NRF1;PIK3R1;PHB;MRPL12;SEC14L2;NPAT;RAI1;ZNF827;DDRGK1;DHX36;ABL1;DVL2;RREB1;ZBTB18;ZBTB17;STAT5B;AKIRIN2;JUN;AKIRIN1;SMAD4;JAG1;PHF10;FZD5;BCL11B;SS18L2;NFATC3;RFXANK;PBX1;NFKB1;ELL3;NFKB2;FOSL2;SMAD7;SETX;AHI1;MAVS;TADA3;CREBRF;TCF4;MMS19;MAP3K12;KDM5A;CALCOCO1;SETD3;ELL;THRA;KDM8;RSF1;YBX1;MYSM1;PKD1;MED17;IKBKB;ING5;PPP3CB;MED13;LBH;DBP;SIN3A;HRAS;YWHAH;NCOA1;KLF10;BCAS3;EDN1;ATMIN;PRMT2;NCOA6;DDX58;NCOA3;TCF12;AXIN1;VEZF1;RGMB;SIRT1;ARID1B;SIRT2;PPM1A;KAT2B;TAF6L;DNAJC2;PLSCR1;ELF1;CREB1;TFDP1;TFDP2;ELF4;TRAF6;IRF2;MTF2;TET3;RARA;HCLS1;NCOA7;IRF6;TRIM56;YAP1;CEBPA;ELOF1;HDAC3;USP16;TAF9;GPS2;NR2C2;DLL1;BCLAF1;ZNF507;TP53INP2;NSD1;HSF1;E2F4;BRD8;MEF2D;RTRAF;ATF7IP;CDKN2B;TAF15;PCGF5;NFYB;MCRS1;CNBP;MACC1;STAT3;FOXJ3;DAB2IP;ZNF76;HIPK2;PER1;KLF7;NFIB;PITHD1;KANSL3;QRICH1;ERCC6;LPIN1;FOXA3
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	150/908	5.011685e-09	3.808880e-06	0	0	1.758662e+00	3.361066e+01	ZNF451;TCERG1;CCNK;CRTC2;CCNT2;CRTC3;GABPB2;CCNT1;FHOD1;SCX;ETS1;HOXA10;TBK1;ZMIZ1;POGZ;EPC1;KAT7;PITX2;SOX4;SLC30A9;SUPT16H;MEF2B;MED4;HCFC1;KAT6A;HOXB3;MZF1;HOXB7;ZFPM1;GLYR1;ZNF395;AKNA;CTBP2;EPAS1;TNKS;PRDM15;PIK3R2;NRF1;PIK3R1;NPAT;ZNF827;DDRGK1;DHX36;ABL1;DVL2;RREB1;GCN1;ZBTB18;ZBTB17;STAT5B;AKIRIN2;JUN;AKIRIN1;SMAD4;JAG1;PHF10;FZD5;BCL11B;SS18L2;NFATC3;MICAL2;RFXANK;PBX1;NFKB1;ELL3;NFKB2;FOSL2;SMAD7;SETX;AHI1;MAVS;CREBRF;TCF4;CDK13;CALCOCO1;SETD3;ELL;THRA;RSF1;YBX1;MYSM1;PKD1;MED17;IKBKB;PPP3CB;MED13;DBP;SIN3A;HRAS;NCOA1;KLF10;BCAS3;EDN1;ATMIN;NCOA6;DDX58;NCOA3;TCF12;VEZF1;SIRT1;SIRT2;KAT2B;TAF6L;PLSCR1;ELF1;CREB1;TFDP1;TFDP2;ELF4;TRAF6;IRF2;MTF2;TET3;RARA;HCLS1;NCOA7;IRF6;EAPP;YAP1;CEBPA;HDAC3;USP16;TAF9;GPS2;NR2C2;DLL1;BCLAF1;ZNF507;HSF1;E2F4;BRD8;MEF2D;RTRAF;CDKN2B;PCGF5;NFYB;MCRS1;CNBP;MACC1;STAT3;FOXJ3;DAB2IP;ZNF76;HIPK2;PER1;KLF7;NFIB;KANSL3;LPIN1;FOXA3
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	67/314	7.873102e-09	5.128763e-06	0	0	2.380149e+00	4.441313e+01	LRSAM1;FBXO28;TNFAIP3;FBXO21;DDA1;NPEPPS;PSMD7;RUSC1;CDC26;TRIM2;ARIH2;PSMD1;ARIH1;FBXW4;ANAPC7;UBE2E3;AKTIP;UBE2E1;RC3H1;ZFP91;KLHL42;CDC34;TRAF3;TRAF6;TRAF5;PELI1;UBE2V2;ANAPC4;ANAPC5;UBE2V1;ANAPC2;TRIM56;PSMD13;TNKS;CUL3;CUL1;FBXO44;RNF5;PSMA7;DCAF15;PSMB5;HECTD1;RMND5A;RNF216;PSMB2;TMEM129;UBR5;PSMF1;RFFL;ANKIB1;PPIL2;FBXO38;HUWE1;FBXL17;WWP1;LNPEP;WWP2;BFAR;FBXO32;CHFR;FBXO31;UBOX5;PSMC6;PSMC4;UBE2N;FBXL3;FBXL4
GO_Biological_Process_2021	histone modification (GO:0016570)	33/114	3.122872e-08	1.780037e-05	0	0	3.548503e+00	6.132497e+01	USP36;ENY2;USP16;HDAC10;TRRAP;EHMT2;EHMT1;PHB;SGF29;HDAC6;SIN3B;SIN3A;NSD1;MIER1;SUDS3;BRD8;MTA2;ATXN7L3;MTA3;NAA50;PRMT2;USP3;EYA3;PRKCD;HUWE1;MSL3;BAZ1B;SIRT1;SIRT2;TAF6L;KAT6A;UBE2N;MAP3K12
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	66/320	4.073017e-08	2.063662e-05	0	0	2.277974e+00	3.876269e+01	CCNK;SETD2;CCNT2;HDAC10;ELL;CCNT1;ICE1;THRA;CCNH;ICE2;INTS10;ARRB2;AFF4;MED17;PCF11;SNAPC4;TRIM24;ELOA;NELFB;SNRPD3;NELFCD;GTF2I;ABT1;PCID2;SUPT16H;TBP;NCBP2;MED4;MED23;KAT2B;TFDP1;RARA;SNRPE;SNRPF;SNRPB;YAP1;CTDP1;ELOF1;HDAC3;RNMT;SRRT;TAF9;RTF1;NR2C2;PMF1;TAF1C;POLR2F;RREB1;ATOH1;CPSF7;TAF15;INTS1;TAF13;INTS3;CPSF2;ELP2;RPRD2;SSRP1;ELL2;ELL3;NFKB1;SETX;NUDT21;NABP2;ERCC6;CDK13
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	50/221	8.988879e-08	4.098929e-05	0	0	2.555132e+00	4.145624e+01	CCNK;CCNT2;ELL;CCNT1;THRA;CCNH;SCX;RSF1;ARRB2;AFF4;RO60;TRIM24;EPC1;ELOA;NELFB;NELFCD;ABT1;SUPT16H;TBP;NCOA6;NCBP2;MED4;TFDP1;CTDP1;GTF3C5;RNMT;TAF9;RTF1;MRPL12;PMF1;TAF1C;HSF1;POLR2F;RREB1;ATOH1;IVNS1ABP;TAF15;BRF1;TAF13;SSRP1;ELL3;HIPK3;NFKB1;SETX;XAB2;PPP5C;DRG1;MMS19;RNPS1;ERCC6
